"Right_limit","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40"
"353","0.000290158498987564","0.000290158498987564","0.000249074873288185","1.07660563790865e-05","4.49092451546296e-07","7.17250247183203e-07","5.60898866070061e-07","5.26506937140903e-05","2.42218239671546e-06","2.70623967416143e-07","0.00684120297276641","2.26758403822155e-05","0.00098189807802917","6.56093120236642e-07","0.007247819026329","6.13138422926137e-07","3.57583336185106e-07","5.05389950229033e-06","4.41130201802237e-07","4.41130201802237e-07","4.56142840045199e-06","4.56142840045199e-06","6.95635856273373e-09","4.05568535711634e-07","4.05568535711634e-07","4.05568535711634e-07","5.3532796906617e-08","4.41130201802237e-07","0.00671671661827366","2.18056341083498e-09","3.17089551733647e-08","5.10252737846985e-06","5.10252737846985e-06","5.10252737846985e-06","4.05568535711634e-07","3.48376653794567e-06","1.72548237063981e-07","3.14286166485302e-10","1.09197213747626e-06","1.11823334674271e-08","9.95375792622913e-08","1.38548343424583e-08","2.10692550107119e-08","7.86300702984713e-07","1.29919113032932e-06","2.64060278151248e-06","1.25766577752144e-12","3.48910371098539e-05","7.46352766560451e-08","4.48080607049262e-09","6.74730407148259e-08","8.61589406252596e-07","2.95918845860145e-07","2.59752422778166e-08","2.59752422778166e-08","2.59752422778166e-08","2.59752422778166e-08","2.59752422778166e-08","6.49293398138236e-07","5.04855593408855e-05","1.53474014880641e-06","3.7948771002193e-05","2.28295075079615e-07","4.59538389660201e-06","3.40727354484432e-06","5.37812238742448e-06","0.000391864378668733","2.5021349053714e-08","6.85658054159553e-10","7.50467189112698e-06","8.52063589048726e-11","7.68403067727117e-11","4.43218606485349e-16"
"354","0.000297636314526245","0.000297636314526245","0.000255494173356564","1.10873449828686e-05","4.63277723048631e-07","7.39827284836927e-07","5.79359063272609e-07","5.40674670535588e-05","2.49979194184753e-06","2.79678610284748e-07","0.00699702573505012","2.3293381361353e-05","0.00100548016144897","6.76336750687235e-07","0.00741317028498812","6.33399488353933e-07","3.69169726816411e-07","5.21298145369137e-06","4.55264556155052e-07","4.55264556155052e-07","4.72893391001355e-06","4.72893391001355e-06","7.24279812437981e-09","4.1846979098647e-07","4.1846979098647e-07","4.1846979098647e-07","5.53017810170973e-08","4.55264556155052e-07","0.00688674881695239","2.26466555129616e-09","3.27837337731274e-08","5.26426416075608e-06","5.26426416075608e-06","5.26426416075608e-06","4.1846979098647e-07","3.58366868214558e-06","1.78250069767807e-07","3.29263600244067e-10","1.13230292890683e-06","1.1590663068666e-08","1.03152142289323e-07","1.43473598467262e-08","2.18182459487972e-08","8.12835842845658e-07","1.36038096447443e-06","2.72821843660381e-06","1.32161357804818e-12","3.58818783920492e-05","7.7187818764912e-08","4.64727076803412e-09","6.97806328700386e-08","8.88899658132967e-07","3.0684829240432e-07","2.7101494500032e-08","2.7101494500032e-08","2.7101494500032e-08","2.7101494500032e-08","2.7101494500032e-08","6.73706785262974e-07","5.18961801133111e-05","1.59280397635995e-06","3.90264429141941e-05","2.35869963870126e-07","4.75475389470982e-06","3.53956862812076e-06","5.54460004652393e-06","0.000403520894147847","2.59928628003703e-08","7.12649380563991e-10","7.77009513928112e-06","8.96014011530615e-11","7.9886718868418e-11","4.70587801562866e-16"
"355","0.000305306785625284","0.000305306785625284","0.000262078871927575","1.14182216089136e-05","4.77911057818866e-07","7.63114984135235e-07","5.98426818624121e-07","5.5522362117565e-05","2.57988818078286e-06","2.89036206859057e-07","0.0071563721136408","2.39277396989333e-05","0.00102962802813776","6.97204994131719e-07","0.00758226504471234","6.54330077152489e-07","3.8113153873588e-07","5.37707081198119e-06","4.69851792396906e-07","4.69851792396906e-07","4.90259055376211e-06","4.90259055376211e-06","7.54103230832973e-09","4.31781438836528e-07","4.31781438836528e-07","4.31781438836528e-07","5.71292209674587e-08","4.69851792396906e-07","0.00706105474459629","2.35201142682983e-09","3.38949421131021e-08","5.43112754849322e-06","5.43112754849322e-06","5.43112754849322e-06","4.31781438836528e-07","3.68643565712983e-06","1.841403187125e-07","3.44954789636526e-10","1.17412329206894e-06","1.2013903069575e-08","1.06897962923548e-07","1.48573941398224e-08","2.25938627648444e-08","8.40266458258291e-07","1.42445273829868e-06","2.81874118602705e-06","1.38881289520623e-12","3.69008567059449e-05","7.98276583420724e-08","4.81991973129883e-09","7.21671451556338e-08","9.17075576615499e-07","3.1818140625602e-07","2.82765795307583e-08","2.82765795307583e-08","2.82765795307583e-08","2.82765795307583e-08","2.82765795307583e-08","6.99038113423267e-07","5.33462130430586e-05","1.65306452920253e-06","4.0134717401877e-05","2.43696189340526e-07","4.91965088945482e-06","3.67700034761785e-06","5.71623092649819e-06","0.000415524003702157","2.70020978918043e-08","7.40703236163723e-10","8.04490573106854e-06","9.42231447485422e-11","8.30539090693386e-11","4.99647071985218e-16"
"356","0.000313174872715812","0.000313174872715812","0.000268833228364293","1.17589723801623e-05","4.93006608599658e-07","7.87135714673193e-07","6.18122127926986e-07","5.70164045481548e-05","2.66255078946392e-06","2.98706893474116e-07","0.00731932061018166","2.45793733561844e-05","0.00105435522404068","7.18717122846411e-07","0.00775518672817134","6.75952313575302e-07","3.93480936304175e-07","5.54632519309063e-06","4.84906421399993e-07","4.84906421399993e-07","5.08262421127661e-06","5.08262421127661e-06","7.8515467776404e-09","4.45516533954119e-07","4.45516533954119e-07","4.45516533954119e-07","5.9017048422773e-08","4.84906421399993e-07","0.0072397402525139","2.44272614503862e-09","3.50438149833009e-08","5.60328003899983e-06","5.60328003899983e-06","5.60328003899983e-06","4.45516533954119e-07","3.79214961522968e-06","1.90225210083285e-07","3.61393748974639e-10","1.21748824246212e-06","1.2452597932305e-08","1.10779807593319e-07","1.53855596416504e-08","2.33970519821135e-08","8.68622768588232e-07","1.49154218598423e-06","2.91226748684813e-06","1.45942905697112e-12","3.79487710021931e-05","8.25577809785199e-08","4.99898270955325e-09","7.46352766560451e-08","9.461446011128e-07","3.29933096421744e-07","2.95026146959393e-08","2.95026146959393e-08","2.95026146959393e-08","2.95026146959393e-08","2.95026146959393e-08","7.25321897065646e-07","5.48367591702563e-05","1.71560491562969e-06","4.12744634137386e-05","2.51782090899763e-07","5.09026655672586e-06","3.81976814259821e-06","5.89317454050493e-06","0.000427884004235204","2.80505189493642e-08","7.69861448035795e-10","8.32943566746545e-06","9.90832832082249e-11","8.63466657462642e-11","5.30500781606102e-16"
"357","0.000321245663788091","0.000321245663788091","0.000275761611599238","1.21098919575503e-05","5.08578975168146e-07","8.11912550174493e-07","6.38465645078829e-07","5.85506475753591e-05","2.74786199669602e-06","3.08701145609747e-07","0.0074859514210039","2.52487527640604e-05","0.00107967561803991","7.40893003747143e-07","0.00793202055579315","6.98289052965018e-07","4.06230478029662e-07","5.72090717404737e-06","5.00443418981144e-07","5.00443418981144e-07","5.26926905663021e-06","5.26926905663021e-06","8.17484719334684e-09","4.596885463039e-07","4.596885463039e-07","4.596885463039e-07","6.09672588797004e-08","5.00443418981144e-07","0.00742291373339255","2.53693963879969e-09","3.62316290270721e-08","5.78088928013454e-06","5.78088928013454e-06","5.78088928013454e-06","4.596885463039e-07","3.90089506455362e-06","1.96511175808546e-07","3.78616113536095e-10","1.26245482750579e-06","1.29073120003662e-08","1.14802615812799e-07","1.59325008985166e-08","2.42287937718143e-08","8.9793601300213e-07","1.56179143451126e-06","3.0088969965304e-06","1.53363579765388e-12","3.90264429141942e-05","8.53812743730287e-08","5.18469798738989e-09","7.7187818764912e-08","9.76135040793245e-07","3.42118822554965e-07","3.07818091259583e-08","3.07818091259583e-08","3.07818091259583e-08","3.07818091259583e-08","3.07818091259583e-08","7.52593948370936e-07","5.63689502875562e-05","1.78051138813591e-06","4.24465745676628e-05","2.60136284660016e-07","5.26679921958391e-06","3.96807919579896e-06","6.07559533916674e-06","0.000440611498034071","2.91396474618155e-08","8.00167489804355e-10","8.62402869089271e-06","1.04194113214108e-10","8.97699671098155e-11","5.63259738852254e-16"
"358","0.00032952437766335","0.00032952437766335","0.000282868502946805","1.24712837947604e-05","5.24643218456111e-07","8.37469290655202e-07","6.59478703731417e-07","6.01261727589184e-05","2.83590666594073e-06","3.19029789237729e-07","0.00765634647120589","2.593636116271e-05","0.00110560340958645","7.63753116736552e-07","0.00811285358166881","7.21363905911909e-07","4.19393129339476e-07","5.90098444912361e-06","5.1647824079911e-07","5.1647824079911e-07","5.46276786295857e-06","5.46276786295857e-06","8.51146003791178e-09","4.74311374332722e-07","4.74311374332722e-07","4.74311374332722e-07","6.29819137757926e-08","5.1647824079911e-07","0.00761068617818412","2.6347868523706e-09","3.7459704159723e-08","5.96412823354085e-06","5.96412823354085e-06","5.96412823354085e-06","4.74311374332722e-07","4.0127589365389e-06","2.03004860358565e-07","3.96659216812073e-10","1.30908220158463e-06","1.33786302246083e-08","1.18971506467308e-07","1.64988853697016e-08","2.50901031492568e-08","9.28238484882242e-07","1.63534930474179e-06","3.10873267911968e-06","1.61161568533302e-12","4.01347174018771e-05","8.83013318242546e-08","5.37731270182004e-09","7.98276583420721e-08","1.00707610214967e-06","3.54754615293586e-07","3.21164677361561e-08","3.21164677361561e-08","3.21164677361561e-08","3.21164677361561e-08","3.21164677361561e-08","7.80891426048445e-07","5.79439497986819e-05","1.84787346236604e-06","4.36519698510469e-05","2.68767672617745e-07","5.44945407877137e-06","4.12214873407224e-06","6.26366286339495e-06","0.000453717401794664","3.02710639933538e-08","8.3166654645794e-10","8.92904070043174e-06","1.09568565725225e-10","9.3328988736834e-11","5.98041594682285e-16"
"359","0.000338016367349131","0.000338016367349131","0.000290158498987563","1.28434604005739e-05","5.41214875116136e-07","8.63830485285128e-07","6.81183339662382e-07","6.17440907499315e-05","2.92677237972978e-06","3.29704012548643e-07","0.00783058944930022","2.66426949501812e-05","0.00113215313650901","7.87318573617459e-07","0.00829777473004068","7.45201263210655e-07","4.32982275764396e-07","6.08672999089808e-06","5.33026837729171e-07","5.33026837729171e-07","5.66337231821094e-06","5.66337231821094e-06","8.86193347258218e-09","4.89399358599683e-07","4.89399358599683e-07","4.89399358599683e-07","6.50631426684993e-08","5.33026837729171e-07","0.00780317123404892","2.73640793467334e-09","3.8729405035227e-08","6.15317534306552e-06","6.15317534306552e-06","6.15317534306552e-06","4.89399358599683e-07","4.12783065543996e-06","2.09713127768915e-07","4.15562171436298e-10","1.35743170386553e-06","1.38671589157096e-08","1.23291784326921e-07","1.7085404241993e-08","2.59820312125235e-08","9.59563567402353e-07","1.71237162668337e-06","3.21188091495226e-06","1.69356057102001e-12","4.12744634137387e-05","9.13212558422713e-08","5.57708317114632e-09","8.25577809785196e-08","1.03899791744195e-06","3.67857097348531e-07","3.35089953799377e-08","3.35089953799377e-08","3.35089953799377e-08","3.35089953799377e-08","3.35089953799377e-08","8.1025288596476e-07","5.95629536009254e-05","1.91778404056676e-06","4.48915943407864e-05","2.77685452139367e-07","5.63844345121415e-06","4.2822003406974e-06","6.45755190194297e-06","0.000467212955911803","3.1446410477348e-08","8.6440558171832e-10","9.24484018172221e-06","1.15220238694388e-10","9.70291113951674e-11","6.34971265119908e-16"
"360","0.000346727123480209","0.000346727123480209","0.000297636314526245","1.32267436090486e-05","5.58309972547858e-07","8.910214559688e-07","7.03602313883226e-07","6.34055420729612e-05","3.02054952678357e-06","3.40735378071074e-07","0.0080087658424322","2.73682640406161e-05","0.00115933968300397","8.11611137589813e-07","0.00848687483237738","7.69826321641799e-07","4.47011736550931e-07","6.27832221638683e-06","5.50105671730362e-07","5.50105671730362e-07","5.87134335249429e-06","5.87134335249429e-06","9.22683823004904e-09","5.04967295839741e-07","5.04967295839741e-07","5.04967295839741e-07","6.72131454861796e-08","5.50105671730362e-07","0.00800048526336526","2.8419484400329e-09","4.00421425626444e-08","6.34821470851448e-06","6.34821470851448e-06","6.34821470851448e-06","5.04967295839741e-07","4.24620220980932e-06","2.16643068895944e-07","4.35365953970793e-10","1.40756693898853e-06","1.43735265241434e-08","1.27768946796587e-07","1.76927732731745e-08","2.69056664251751e-08","9.91945770304257e-07","1.79302156960052e-06","3.31845161400268e-06","1.77967206066311e-12","4.24465745676629e-05","9.44444618836144e-08","5.78427523605332e-09","8.53812743730287e-08","1.07193157404103e-06","3.81443505371216e-07","3.49619011819537e-08","3.49619011819537e-08","3.49619011819537e-08","3.49619011819537e-08","3.49619011819537e-08","8.40718333676152e-07","6.12271909922564e-05","1.99033953970828e-06","4.61664199436761e-05","2.86899125761666e-07","5.83398701679381e-06","4.44846627981787e-06","6.65744265383577e-06","0.000481109734041791","3.26673925991451e-08","8.98433408061355e-10","9.57180865205986e-06","1.21163431472495e-10","1.00875929178677e-10","6.74181379879066e-16"
"361","0.000355662277847271","0.000355662277847271","0.000305306785625283","1.36214648577567e-05","5.75945044398839e-07","9.19068321668686e-07","7.2675913650783e-07","6.51116979291454e-05","3.1173313919207e-06","3.52135835196295e-07","0.00819096297217334","2.81135922321917e-05","0.00118717828781033","8.36653243349179e-07","0.00868024666503772","7.95265110605122e-07","4.6149577871445e-07","6.47594515840233e-06","5.6773173222109e-07","5.6773173222109e-07","6.0869514774361e-06","6.0869514774361e-06","9.60676854386371e-09","5.21030453474708e-07","5.21030453474708e-07","5.21030453474708e-07","6.94341948534961e-08","5.6773173222109e-07","0.00820274740381222","2.95155953665833e-09","4.13993754739433e-08","6.54943626491519e-06","6.54943626491519e-06","6.54943626491519e-06","5.21030453474708e-07","4.367968226028e-06","2.23802008912013e-07","4.5611349373213e-10","1.45955386073784e-06","1.4898384448626e-08","1.32408690911372e-07","1.83217336654999e-08","2.7862135944556e-08","1.02542076791527e-06","1.87746998767302e-06","3.42855833299205e-06","1.87016201115102e-12","4.3651969851047e-05","9.7674482214073e-08","5.99916461336994e-09","8.83013318242546e-08","1.10590914470316e-06","3.95531712628652e-07","3.64778030591607e-08","3.64778030591607e-08","3.64778030591607e-08","3.64778030591607e-08","3.64778030591607e-08","8.72329278936132e-07","6.29379256037317e-05","2.06564002445307e-06","4.74774461578111e-05","2.96418511317379e-07","6.03631207367632e-06","4.62118783347335e-06","6.86352089582641e-06","0.000495419652945311","3.39357822713916e-08","9.33800759494275e-10","9.91034112123202e-06","1.27413180987453e-10","1.04875257964764e-10","7.15812758692017e-16"
"362","0.000364827607015553","0.000364827607015553","0.000313174872715812","1.40279654743223e-05","5.94137146555038e-07","9.47998023494004e-07","7.5067809140651e-07","6.68637610208777e-05","3.21721424884806e-06","3.63917733122002e-07","0.00837727003089267","2.88792175850737e-05","0.00121568455257394","8.62468017805361e-07","0.00887798498752588","8.21544519633101e-07","4.76449131547662e-07","6.67978864230548e-06","5.85922552979446e-07","5.85922552979446e-07","6.31047713800717e-06","6.31047713800717e-06","1.00023431161245e-08","5.3760458458581e-07","5.3760458458581e-07","5.3760458458581e-07","7.17286384936521e-08","5.85922552979446e-07","0.00841007962953183","3.06539822316447e-09","4.28026119449614e-08","6.75703596746004e-06","6.75703596746004e-06","6.75703596746004e-06","5.3760458458581e-07","4.49322604394429e-06","2.3119751504841e-07","4.77849765850731e-10","1.51346085880308e-06","1.54424078740853e-08","1.37216920585729e-07","1.89730529702186e-08","2.88526069973184e-08","1.06002543844871e-06","1.96589578193327e-06","3.54231839638157e-06","1.96525305153649e-12","4.48915943407864e-05","1.01014969903583e-07","6.22203726297421e-09","9.13212558422709e-08","1.1409637188036e-06","4.10140252516032e-07","3.805943243791e-08","3.805943243791e-08","3.805943243791e-08","3.805943243791e-08","3.805943243791e-08","9.0512879225244e-07","6.46964563579075e-05","2.14378934515473e-06","4.88257008555767e-05","3.06253752396756e-07","6.24565380249428e-06","4.80061565171633e-06","7.07597815503488e-06","0.000510154982618758","3.52534202054658e-08","9.70560367197879e-10","1.0260846568647e-05","1.33985299789247e-10","1.09033144207201e-10","7.6001491705124e-16"
